date,meal_period,restaurant_covers,event_indicator,occupancy_rate,number_of_items,dish_category,dishwasher_cycles,cycle_duration_minutes,items_per_rack,washing_time_minutes,waiting_time_minutes,rewash_required,items_rejected,damaged_items,dishwasher_utilization,staff_available,water_consumption_liters,detergent_consumption_ml,season,day_of_week,peak_period
2025-06-10,Breakfast,86,False,0.823,22,Cookware,3,2.42,10,7.3,6.0,False,0,0,0.25,3,13.9,26.2,Summer,Tuesday,False
2025-06-10,Lunch,32,False,0.823,74,Plates,4,2.22,24,8.9,2.8,False,0,0,0.281,2,21.3,38.1,Summer,Tuesday,False
2025-06-10,Lunch,32,False,0.823,48,Glassware,3,1.99,20,6.0,4.7,False,0,0,0.25,2,16.1,33.8,Summer,Tuesday,False
2025-06-10,Lunch,32,False,0.823,97,Cutlery,3,2.09,45,6.3,0.0,True,4,0,0.25,2,18.9,29.0,Summer,Tuesday,False
2025-06-10,Lunch,32,False,0.823,14,Cookware,2,2.53,10,5.1,0.0,False,0,0,0.25,2,8.4,20.0,Summer,Tuesday,False
2025-06-10,Dinner,99,False,0.823,220,Plates,10,2.02,24,20.2,11.1,True,5,0,0.959,3,57.2,95.2,Summer,Tuesday,True
2025-06-10,Dinner,99,False,0.823,136,Glassware,7,2.45,20,17.2,3.0,True,4,0,0.865,3,37.9,73.1,Summer,Tuesday,True
2025-06-10,Dinner,99,False,0.823,278,Cutlery,7,2.14,45,15.0,6.2,True,8,2,0.686,3,48.4,67.1,Summer,Tuesday,True
2025-06-10,Dinner,99,False,0.823,11,Cookware,2,2.56,10,5.1,2.2,False,0,0,0.25,3,8.9,18.5,Summer,Tuesday,True
2025-06-11,Breakfast,91,False,0.825,183,Plates,8,2.33,24,18.6,6.6,True,5,0,0.73,3,46.5,81.5,Summer,Wednesday,False
2025-06-11,Breakfast,91,False,0.825,113,Glassware,6,2.01,20,12.1,2.9,True,4,0,0.469,3,31.5,54.2,Summer,Wednesday,False
2025-06-11,Breakfast,91,False,0.825,253,Cutlery,6,2.0,45,12.0,5.0,False,0,1,0.464,3,45.7,57.5,Summer,Wednesday,False
2025-06-11,Breakfast,91,False,0.825,20,Cookware,2,2.41,10,4.8,0.5,True,3,0,0.25,3,9.3,20.9,Summer,Wednesday,False
2025-06-11,Lunch,61,False,0.825,135,Plates,6,1.99,24,11.9,0.0,True,2,0,0.46,3,32.1,59.2,Summer,Wednesday,False
2025-06-11,Lunch,61,False,0.825,83,Glassware,5,2.2,20,11.0,1.3,True,1,1,0.376,3,24.7,44.0,Summer,Wednesday,False
2025-06-11,Lunch,61,False,0.825,162,Cutlery,4,1.99,45,7.9,3.1,True,4,0,0.294,3,27.5,39.1,Summer,Wednesday,False
2025-06-11,Lunch,61,False,0.825,22,Cookware,3,2.42,10,7.2,3.7,True,2,0,0.25,3,13.9,27.2,Summer,Wednesday,False
2025-06-11,Dinner,91,False,0.825,206,Plates,9,2.14,24,19.2,15.3,True,5,0,0.951,3,49.6,87.1,Summer,Wednesday,True
2025-06-11,Dinner,91,False,0.825,128,Glassware,7,2.18,20,15.3,0.0,True,3,1,0.724,3,38.5,71.9,Summer,Wednesday,True
2025-06-11,Dinner,91,False,0.825,244,Cutlery,6,2.17,45,13.0,2.2,True,2,0,0.61,3,42.7,53.0,Summer,Wednesday,True
2025-06-11,Dinner,91,False,0.825,28,Cookware,3,2.58,10,7.7,3.1,True,3,0,0.375,3,13.0,35.6,Summer,Wednesday,True
2025-06-12,Breakfast,87,False,0.786,189,Plates,8,2.22,24,17.8,3.6,True,2,0,0.72,3,45.3,73.0,Summer,Thursday,False
2025-06-12,Breakfast,87,False,0.786,113,Glassware,6,2.31,20,13.9,2.1,True,8,0,0.538,3,32.7,58.9,Summer,Thursday,False
2025-06-12,Breakfast,87,False,0.786,242,Cutlery,6,1.99,45,12.0,0.0,True,5,0,0.441,3,42.1,58.7,Summer,Thursday,False
2025-06-12,Breakfast,87,False,0.786,19,Cookware,2,2.47,10,4.9,4.9,True,1,0,0.25,3,8.5,17.8,Summer,Thursday,False
2025-06-12,Lunch,66,False,0.786,152,Plates,7,2.11,24,14.8,1.3,True,2,0,0.551,3,38.2,69.4,Summer,Thursday,False
2025-06-12,Lunch,66,False,0.786,86,Glassware,5,2.15,20,10.7,2.2,True,1,0,0.38,3,24.9,57.4,Summer,Thursday,False
2025-06-12,Lunch,66,False,0.786,175,Cutlery,4,2.09,45,8.4,0.0,False,0,0,0.335,3,28.8,48.2,Summer,Thursday,False
2025-06-12,Lunch,66,False,0.786,14,Cookware,2,2.59,10,5.2,1.0,False,0,0,0.25,3,8.6,16.6,Summer,Thursday,False
2025-06-12,Dinner,102,False,0.786,220,Plates,10,1.87,24,18.7,8.8,True,4,0,0.89,3,56.9,112.2,Summer,Thursday,True
2025-06-12,Dinner,102,False,0.786,136,Glassware,7,2.21,20,15.5,0.0,True,1,0,0.778,3,35.2,66.5,Summer,Thursday,True
2025-06-12,Dinner,102,False,0.786,291,Cutlery,7,2.04,45,14.3,1.9,True,6,1,0.685,3,49.8,73.0,Summer,Thursday,True
2025-06-12,Dinner,102,False,0.786,21,Cookware,3,2.35,10,7.1,1.7,True,4,0,0.256,3,12.4,30.8,Summer,Thursday,True
2025-06-13,Breakfast,100,False,0.91,233,Plates,10,1.89,24,18.9,10.3,True,3,1,0.757,3,58.1,106.3,Summer,Friday,False
2025-06-13,Breakfast,100,False,0.91,141,Glassware,8,1.9,20,15.2,0.0,True,3,0,0.55,3,41.6,84.1,Summer,Friday,False
2025-06-13,Breakfast,100,False,0.91,274,Cutlery,7,2.18,45,15.3,0.0,True,3,0,0.547,3,48.1,70.4,Summer,Friday,False
2025-06-13,Breakfast,100,False,0.91,30,Cookware,3,2.5,10,7.5,4.2,True,1,0,0.308,3,13.1,24.3,Summer,Friday,False
2025-06-13,Lunch,49,False,0.91,108,Plates,5,2.09,24,10.5,5.0,True,3,1,0.388,3,28.1,50.9,Summer,Friday,False
2025-06-13,Lunch,49,False,0.91,72,Glassware,4,1.94,20,7.8,0.0,True,2,0,0.287,3,20.8,47.6,Summer,Friday,False
2025-06-13,Lunch,49,False,0.91,133,Cutlery,3,2.1,45,6.3,0.0,True,3,0,0.255,3,22.6,32.0,Summer,Friday,False
2025-06-13,Lunch,49,False,0.91,17,Cookware,2,2.66,10,5.3,3.3,False,0,0,0.25,3,8.6,18.1,Summer,Friday,False
2025-06-13,Dinner,134,False,0.91,277,Plates,12,2.13,24,25.5,24.4,True,12,1,1.25,4,69.8,114.3,Summer,Friday,True
2025-06-13,Dinner,134,False,0.91,177,Glassware,9,1.94,20,17.4,9.1,True,5,0,0.889,4,50.4,106.6,Summer,Friday,True
2025-06-13,Dinner,134,False,0.91,383,Cutlery,9,2.13,45,19.2,7.1,True,5,0,0.94,4,63.9,94.0,Summer,Friday,True
2025-06-13,Dinner,134,False,0.91,35,Cookware,4,2.4,10,9.6,8.9,False,0,0,0.436,4,19.8,33.9,Summer,Friday,True
2025-06-14,Breakfast,83,False,0.738,196,Plates,9,2.12,24,19.1,7.6,True,4,0,0.713,3,50.3,91.4,Summer,Saturday,False
2025-06-14,Breakfast,83,False,0.738,112,Glassware,6,2.34,20,14.0,8.1,True,5,0,0.539,3,32.6,55.7,Summer,Saturday,False
2025-06-14,Breakfast,83,False,0.738,221,Cutlery,5,2.06,45,10.3,0.9,True,4,0,0.416,3,37.1,55.0,Summer,Saturday,False
2025-06-14,Breakfast,83,False,0.738,17,Cookware,2,2.51,10,5.0,1.9,True,1,0,0.25,3,9.1,18.4,Summer,Saturday,False
2025-06-14,Lunch,50,False,0.738,102,Plates,5,1.94,24,9.7,6.0,True,1,0,0.34,3,29.1,52.9,Summer,Saturday,False
2025-06-14,Lunch,50,False,0.738,72,Glassware,4,2.14,20,8.6,1.2,False,0,0,0.317,3,20.1,38.5,Summer,Saturday,False
2025-06-14,Lunch,50,False,0.738,131,Cutlery,3,2.26,45,6.8,6.0,False,0,0,0.271,3,21.9,27.0,Summer,Saturday,False
2025-06-14,Lunch,50,False,0.738,11,Cookware,2,2.44,10,4.9,0.0,True,1,0,0.25,3,8.2,20.9,Summer,Saturday,False
2025-06-14,Dinner,99,False,0.738,214,Plates,9,2.03,24,18.3,7.5,True,5,0,0.938,3,49.2,75.6,Summer,Saturday,True
2025-06-14,Dinner,99,False,0.738,129,Glassware,7,1.91,20,13.4,6.7,True,2,1,0.639,3,40.6,73.4,Summer,Saturday,True
2025-06-14,Dinner,99,False,0.738,276,Cutlery,7,2.08,45,14.6,0.0,True,5,0,0.662,3,48.7,68.6,Summer,Saturday,True
2025-06-14,Dinner,99,False,0.738,28,Cookware,3,2.34,10,7.0,6.0,True,2,0,0.34,3,13.4,24.3,Summer,Saturday,True
2025-06-15,Breakfast,95,False,0.813,198,Plates,9,2.26,24,20.4,5.4,True,1,0,0.769,3,45.3,85.7,Summer,Sunday,False
2025-06-15,Breakfast,95,False,0.813,130,Glassware,7,2.23,20,15.6,2.3,True,1,0,0.598,3,35.9,71.0,Summer,Sunday,False
2025-06-15,Breakfast,95,False,0.813,258,Cutlery,6,2.14,45,12.9,0.0,True,3,0,0.506,3,43.0,57.9,Summer,Sunday,False
2025-06-15,Breakfast,95,False,0.813,9,Cookware,1,2.62,10,2.6,1.1,False,0,0,0.25,3,4.6,10.8,Summer,Sunday,False
2025-06-15,Lunch,63,False,0.813,147,Plates,7,2.1,24,14.7,0.0,True,1,0,0.529,3,37.8,63.8,Summer,Sunday,False
2025-06-15,Lunch,63,False,0.813,90,Glassware,5,2.1,20,10.5,3.7,False,0,0,0.388,3,25.8,55.0,Summer,Sunday,False
2025-06-15,Lunch,63,False,0.813,172,Cutlery,4,2.15,45,8.6,4.0,True,1,0,0.339,3,29.1,46.8,Summer,Sunday,False
2025-06-15,Lunch,63,False,0.813,13,Cookware,2,2.41,10,4.8,5.0,False,0,0,0.25,3,8.2,22.9,Summer,Sunday,False
2025-06-15,Dinner,111,False,0.813,240,Plates,10,1.92,24,19.2,10.0,True,4,0,0.998,3,60.7,91.0,Summer,Sunday,True
2025-06-15,Dinner,111,False,0.813,158,Glassware,8,2.2,20,17.6,6.9,True,3,0,0.901,3,43.1,88.8,Summer,Sunday,True
2025-06-15,Dinner,111,False,0.813,318,Cutlery,8,2.01,45,16.1,7.0,True,3,1,0.736,3,51.8,86.5,Summer,Sunday,True
2025-06-15,Dinner,111,False,0.813,37,Cookware,4,2.28,10,9.1,0.0,True,1,0,0.437,3,16.9,43.4,Summer,Sunday,True
2025-06-16,Breakfast,88,False,0.762,190,Plates,8,2.36,24,18.9,8.1,True,4,1,0.769,3,45.5,75.0,Summer,Monday,False
2025-06-16,Breakfast,88,False,0.762,121,Glassware,7,2.16,20,15.1,5.9,True,1,1,0.537,3,36.4,65.4,Summer,Monday,False
2025-06-16,Breakfast,88,False,0.762,242,Cutlery,6,1.94,45,11.6,2.1,True,4,0,0.43,3,43.5,53.5,Summer,Monday,False
2025-06-16,Breakfast,88,False,0.762,19,Cookware,2,2.42,10,4.8,5.7,False,0,0,0.25,3,9.6,20.4,Summer,Monday,False
2025-06-16,Lunch,59,False,0.762,136,Plates,6,2.08,24,12.5,1.6,True,3,0,0.484,3,35.9,50.1,Summer,Monday,False
2025-06-16,Lunch,59,False,0.762,83,Glassware,5,1.92,20,9.6,3.8,True,1,0,0.328,3,26.0,58.8,Summer,Monday,False
2025-06-16,Lunch,59,False,0.762,159,Cutlery,4,2.17,45,8.7,3.6,True,4,0,0.316,3,27.5,50.3,Summer,Monday,False
2025-06-16,Lunch,59,False,0.762,13,Cookware,2,2.31,10,4.6,4.1,True,2,0,0.25,3,9.4,18.3,Summer,Monday,False
2025-06-16,Dinner,111,False,0.762,243,Plates,11,2.05,24,22.6,12.1,True,1,0,1.077,3,60.6,136.7,Summer,Monday,True
2025-06-16,Dinner,111,False,0.762,153,Glassware,8,2.08,20,16.7,8.3,True,2,0,0.826,3,42.2,89.3,Summer,Monday,True
2025-06-16,Dinner,111,False,0.762,298,Cutlery,7,2.14,45,14.9,7.4,True,3,0,0.733,3,50.4,72.9,Summer,Monday,True
2025-06-16,Dinner,111,False,0.762,37,Cookware,4,2.3,10,9.2,0.0,False,0,0,0.442,3,18.2,41.7,Summer,Monday,True
2025-06-17,Breakfast,96,False,0.828,202,Plates,9,2.22,24,20.0,4.3,True,2,1,0.77,3,52.1,87.6,Summer,Tuesday,False
2025-06-17,Breakfast,96,False,0.828,127,Glassware,7,1.89,20,13.2,1.7,True,3,0,0.493,3,37.0,62.9,Summer,Tuesday,False
2025-06-17,Breakfast,96,False,0.828,250,Cutlery,6,2.2,45,13.2,6.4,True,2,0,0.503,3,42.2,50.0,Summer,Tuesday,False
2025-06-17,Breakfast,96,False,0.828,23,Cookware,3,2.34,10,7.0,2.7,False,0,0,0.25,3,12.9,26.9,Summer,Tuesday,False
2025-06-17,Lunch,67,False,0.828,146,Plates,7,2.3,24,16.1,2.4,True,6,0,0.577,3,39.9,78.1,Summer,Tuesday,False
2025-06-17,Lunch,67,False,0.828,98,Glassware,5,2.17,20,10.8,2.9,True,3,0,0.437,3,27.2,47.3,Summer,Tuesday,False
2025-06-17,Lunch,67,False,0.828,192,Cutlery,5,2.07,45,10.4,0.0,False,0,0,0.364,3,35.6,50.3,Summer,Tuesday,False
2025-06-17,Lunch,67,False,0.828,15,Cookware,2,2.74,10,5.5,0.0,True,2,0,0.25,3,8.9,18.4,Summer,Tuesday,False
2025-06-17,Dinner,107,False,0.828,232,Plates,10,2.0,24,20.0,9.4,True,7,0,1.004,3,57.2,96.1,Summer,Tuesday,True
2025-06-17,Dinner,107,False,0.828,158,Glassware,8,2.0,20,16.0,4.4,True,2,0,0.819,3,41.5,81.0,Summer,Tuesday,True
2025-06-17,Dinner,107,False,0.828,310,Cutlery,7,2.17,45,15.2,4.6,True,7,0,0.776,3,52.3,64.8,Summer,Tuesday,True
2025-06-17,Dinner,107,False,0.828,31,Cookware,4,2.72,10,10.9,0.0,True,1,0,0.438,3,16.4,32.8,Summer,Tuesday,True
2025-06-18,Breakfast,92,False,0.781,199,Plates,9,2.22,24,20.0,1.9,True,5,0,0.759,3,51.4,73.4,Summer,Wednesday,False
2025-06-18,Breakfast,92,False,0.781,122,Glassware,7,1.87,20,13.1,3.1,False,0,0,0.471,3,40.3,74.4,Summer,Wednesday,False
2025-06-18,Breakfast,92,False,0.781,262,Cutlery,6,2.06,45,12.4,0.9,True,10,0,0.495,3,40.8,67.9,Summer,Wednesday,False
2025-06-18,Breakfast,92,False,0.781,19,Cookware,2,2.34,10,4.7,2.7,True,1,0,0.25,3,8.7,21.2,Summer,Wednesday,False
2025-06-18,Lunch,67,False,0.781,143,Plates,6,2.18,24,13.1,8.9,True,1,1,0.536,3,36.3,57.7,Summer,Wednesday,False
2025-06-18,Lunch,67,False,0.781,98,Glassware,5,1.93,20,9.7,1.7,True,2,0,0.39,3,28.2,43.8,Summer,Wednesday,False
2025-06-18,Lunch,67,False,0.781,188,Cutlery,5,1.98,45,9.9,7.8,False,0,0,0.34,3,34.2,48.3,Summer,Wednesday,False
2025-06-18,Lunch,67,False,0.781,5,Cookware,1,2.56,10,2.6,4.8,False,0,0,0.25,3,4.2,9.7,Summer,Wednesday,False
2025-06-18,Dinner,89,False,0.781,205,Plates,9,2.05,24,18.5,7.3,True,3,0,0.91,3,49.7,93.0,Summer,Wednesday,True
2025-06-18,Dinner,89,False,0.781,133,Glassware,7,2.11,20,14.8,0.4,True,1,0,0.728,3,36.7,69.2,Summer,Wednesday,True
2025-06-18,Dinner,89,False,0.781,259,Cutlery,6,2.19,45,13.1,2.1,True,1,0,0.654,3,42.7,58.1,Summer,Wednesday,True
2025-06-18,Dinner,89,False,0.781,24,Cookware,3,2.46,10,7.4,5.3,True,2,0,0.306,3,12.7,26.5,Summer,Wednesday,True
2025-06-19,Breakfast,102,False,0.822,232,Plates,10,1.92,24,19.2,6.5,True,6,0,0.762,3,56.1,100.1,Summer,Thursday,False
2025-06-19,Breakfast,102,False,0.822,143,Glassware,8,2.19,20,17.5,1.8,True,1,0,0.645,3,44.4,83.7,Summer,Thursday,False
2025-06-19,Breakfast,102,False,0.822,292,Cutlery,7,2.1,45,14.7,0.9,True,6,0,0.561,3,49.6,72.0,Summer,Thursday,False
2025-06-19,Breakfast,102,False,0.822,20,Cookware,2,2.65,10,5.3,6.5,False,0,0,0.25,3,8.8,19.1,Summer,Thursday,False
2025-06-19,Lunch,68,False,0.822,150,Plates,7,2.22,24,15.5,7.0,True,2,0,0.571,3,35.5,83.6,Summer,Thursday,False
2025-06-19,Lunch,68,False,0.822,93,Glassware,5,1.97,20,9.9,7.0,True,2,0,0.378,3,26.0,44.5,Summer,Thursday,False
2025-06-19,Lunch,68,False,0.822,183,Cutlery,5,2.15,45,10.7,1.5,True,8,0,0.36,3,35.2,46.8,Summer,Thursday,False
2025-06-19,Lunch,68,False,0.822,23,Cookware,3,2.63,10,7.9,0.3,False,0,0,0.25,3,13.8,32.4,Summer,Thursday,False
2025-06-19,Dinner,110,False,0.822,239,Plates,10,1.92,24,19.2,7.4,True,5,2,0.993,3,55.2,87.2,Summer,Thursday,True
2025-06-19,Dinner,110,False,0.822,161,Glassware,9,1.78,20,16.0,4.9,True,3,0,0.744,3,46.3,89.4,Summer,Thursday,True
2025-06-19,Dinner,110,False,0.822,306,Cutlery,7,2.13,45,14.9,0.6,True,2,1,0.752,3,47.2,71.8,Summer,Thursday,True
2025-06-19,Dinner,110,False,0.822,28,Cookware,3,2.58,10,7.7,5.1,True,1,0,0.375,3,14.5,32.8,Summer,Thursday,True
2025-06-20,Breakfast,91,False,0.758,206,Plates,9,2.27,24,20.4,5.3,True,5,0,0.801,3,51.4,97.1,Summer,Friday,False
2025-06-20,Breakfast,91,False,0.758,115,Glassware,6,2.21,20,13.3,2.2,True,3,0,0.523,3,31.4,60.4,Summer,Friday,False
2025-06-20,Breakfast,91,False,0.758,250,Cutlery,6,1.98,45,11.9,3.6,True,3,1,0.453,3,45.6,60.1,Summer,Friday,False
2025-06-20,Breakfast,91,False,0.758,18,Cookware,2,2.52,10,5.0,2.9,True,1,0,0.25,3,8.8,19.7,Summer,Friday,False
2025-06-20,Lunch,39,False,0.758,87,Plates,4,2.3,24,9.2,1.2,True,3,1,0.343,2,23.5,50.8,Summer,Friday,False
2025-06-20,Lunch,39,False,0.758,57,Glassware,3,1.98,20,5.9,0.0,True,2,0,0.25,2,14.5,27.7,Summer,Friday,False
2025-06-20,Lunch,39,False,0.758,111,Cutlery,3,2.02,45,6.1,7.1,False,0,0,0.25,2,19.6,27.9,Summer,Friday,False
2025-06-20,Lunch,39,False,0.758,10,Cookware,1,2.42,10,2.4,2.2,False,0,0,0.25,2,4.6,10.2,Summer,Friday,False
2025-06-20,Dinner,110,False,0.758,250,Plates,11,1.88,24,20.7,13.0,True,7,0,1.018,3,65.8,90.6,Summer,Friday,True
2025-06-20,Dinner,110,False,0.758,158,Glassware,8,1.99,20,15.9,4.0,True,3,1,0.813,3,43.6,72.0,Summer,Friday,True
2025-06-20,Dinner,110,False,0.758,310,Cutlery,7,2.13,45,14.9,4.1,True,6,0,0.761,3,50.8,81.1,Summer,Friday,True
2025-06-20,Dinner,110,False,0.758,30,Cookware,3,2.56,10,7.7,1.3,False,0,0,0.398,3,13.5,24.3,Summer,Friday,True
2025-06-21,Breakfast,109,False,0.877,234,Plates,10,2.15,24,21.5,11.1,True,4,0,0.864,3,59.2,92.5,Summer,Saturday,False
2025-06-21,Breakfast,109,False,0.877,153,Glassware,8,1.93,20,15.4,4.0,True,3,1,0.607,3,43.2,76.5,Summer,Saturday,False
2025-06-21,Breakfast,109,False,0.877,292,Cutlery,7,2.17,45,15.2,7.5,True,5,1,0.579,3,47.7,74.2,Summer,Saturday,False
2025-06-21,Breakfast,109,False,0.877,25,Cookware,3,2.39,10,7.2,1.1,True,2,0,0.25,3,13.6,30.0,Summer,Saturday,False
2025-06-21,Lunch,75,False,0.877,168,Plates,7,2.08,24,14.5,1.5,True,1,0,0.599,3,41.6,72.9,Summer,Saturday,False
2025-06-21,Lunch,75,False,0.877,97,Glassware,5,2.01,20,10.0,8.6,True,2,0,0.401,3,25.5,43.9,Summer,Saturday,False
2025-06-21,Lunch,75,False,0.877,216,Cutlery,5,2.18,45,10.9,5.4,True,1,0,0.43,3,36.7,56.3,Summer,Saturday,False
2025-06-21,Lunch,75,False,0.877,18,Cookware,2,2.26,10,4.5,2.7,False,0,0,0.25,3,9.9,19.2,Summer,Saturday,False
2025-06-21,Dinner,112,False,0.877,236,Plates,10,1.99,24,19.9,11.6,True,5,1,1.013,3,53.1,88.5,Summer,Saturday,True
2025-06-21,Dinner,112,False,0.877,144,Glassware,8,2.28,20,18.2,13.5,True,2,0,0.851,3,41.4,82.2,Summer,Saturday,True
2025-06-21,Dinner,112,False,0.877,310,Cutlery,7,2.14,45,15.0,3.1,True,6,0,0.764,3,52.6,65.3,Summer,Saturday,True
2025-06-21,Dinner,112,False,0.877,14,Cookware,2,2.23,10,4.5,1.5,False,0,0,0.25,3,8.9,19.2,Summer,Saturday,True
2025-06-22,Breakfast,81,False,0.778,184,Plates,8,2.09,24,16.7,4.6,True,3,1,0.659,3,42.7,76.9,Summer,Sunday,False
2025-06-22,Breakfast,81,False,0.778,121,Glassware,7,2.0,20,14.0,0.0,True,4,0,0.499,3,34.4,59.0,Summer,Sunday,False
2025-06-22,Breakfast,81,False,0.778,235,Cutlery,6,2.34,45,14.0,5.9,True,3,0,0.503,3,41.7,61.3,Summer,Sunday,False
2025-06-22,Breakfast,81,False,0.778,27,Cookware,3,2.32,10,7.0,0.0,True,1,0,0.258,3,14.7,27.8,Summer,Sunday,False
2025-06-22,Lunch,52,False,0.778,110,Plates,5,1.94,24,9.7,5.4,True,2,0,0.366,3,27.2,51.0,Summer,Sunday,False
2025-06-22,Lunch,52,False,0.778,76,Glassware,4,1.92,20,7.7,1.6,False,0,0,0.301,3,20.8,34.0,Summer,Sunday,False
2025-06-22,Lunch,52,False,0.778,141,Cutlery,4,2.06,45,8.3,0.1,True,3,0,0.266,3,25.6,32.6,Summer,Sunday,False
2025-06-22,Lunch,52,False,0.778,6,Cookware,1,2.36,10,2.4,3.3,False,0,0,0.25,3,4.2,8.6,Summer,Sunday,False
2025-06-22,Dinner,87,False,0.778,189,Plates,8,2.14,24,17.1,12.5,True,4,0,0.872,3,45.7,79.6,Summer,Sunday,True
2025-06-22,Dinner,87,False,0.778,118,Glassware,6,1.98,20,11.9,3.1,True,2,0,0.606,3,32.0,48.4,Summer,Sunday,True
2025-06-22,Dinner,87,False,0.778,240,Cutlery,6,1.87,45,11.2,1.6,True,7,0,0.518,3,43.0,49.0,Summer,Sunday,True
2025-06-22,Dinner,87,False,0.778,15,Cookware,2,2.33,10,4.7,0.0,True,1,0,0.25,3,9.2,16.8,Summer,Sunday,True
2025-06-23,Breakfast,101,False,0.821,238,Plates,10,1.96,24,19.6,6.8,True,2,0,0.801,3,61.7,107.8,Summer,Monday,False
2025-06-23,Breakfast,101,False,0.821,140,Glassware,7,2.02,20,14.1,9.4,True,4,1,0.582,3,37.6,72.7,Summer,Monday,False
2025-06-23,Breakfast,101,False,0.821,267,Cutlery,6,2.14,45,12.8,0.0,True,4,0,0.523,3,43.9,53.0,Summer,Monday,False
2025-06-23,Breakfast,101,False,0.821,28,Cookware,3,2.52,10,7.6,2.8,False,0,0,0.291,3,13.1,30.1,Summer,Monday,False
2025-06-23,Lunch,70,False,0.821,155,Plates,7,2.2,24,15.4,1.3,True,5,0,0.585,3,37.3,84.6,Summer,Monday,False
2025-06-23,Lunch,70,False,0.821,85,Glassware,5,2.07,20,10.4,1.9,True,1,0,0.362,3,25.5,52.8,Summer,Monday,False
2025-06-23,Lunch,70,False,0.821,189,Cutlery,5,2.22,45,11.1,0.0,True,2,0,0.385,3,33.0,49.9,Summer,Monday,False
2025-06-23,Lunch,70,False,0.821,18,Cookware,2,2.57,10,5.1,5.1,False,0,0,0.25,3,9.4,18.1,Summer,Monday,False
2025-06-23,Dinner,109,False,0.821,239,Plates,10,2.12,24,21.2,20.3,True,10,1,1.095,3,56.9,95.3,Summer,Monday,True
2025-06-23,Dinner,109,False,0.821,145,Glassware,8,2.26,20,18.0,4.1,True,5,0,0.848,3,40.5,71.7,Summer,Monday,True
2025-06-23,Dinner,109,False,0.821,298,Cutlery,7,2.18,45,15.2,1.5,True,1,2,0.747,3,52.3,88.4,Summer,Monday,True
2025-06-23,Dinner,109,False,0.821,22,Cookware,3,2.31,10,6.9,3.4,False,0,0,0.263,3,14.5,32.0,Summer,Monday,True
2025-06-24,Breakfast,78,True,0.738,180,Plates,8,2.07,24,16.5,15.7,True,1,1,0.639,4,45.3,81.6,Summer,Tuesday,True
2025-06-24,Breakfast,78,True,0.738,104,Glassware,6,2.22,20,13.3,9.1,True,2,0,0.475,4,29.0,60.5,Summer,Tuesday,True
2025-06-24,Breakfast,78,True,0.738,215,Cutlery,5,2.18,45,10.9,10.1,True,3,0,0.429,4,36.1,60.3,Summer,Tuesday,True
2025-06-24,Breakfast,78,True,0.738,20,Cookware,2,2.43,10,4.9,13.2,False,0,0,0.25,4,9.5,19.3,Summer,Tuesday,True
2025-06-24,Lunch,61,True,0.738,138,Plates,6,2.14,24,12.9,15.7,True,2,0,0.508,4,31.9,54.8,Summer,Tuesday,True
2025-06-24,Lunch,61,True,0.738,81,Glassware,5,2.09,20,10.5,14.8,False,0,0,0.349,4,24.3,47.7,Summer,Tuesday,True
2025-06-24,Lunch,61,True,0.738,167,Cutlery,4,2.22,45,8.9,9.1,True,4,2,0.339,4,28.8,36.0,Summer,Tuesday,True
2025-06-24,Lunch,61,True,0.738,22,Cookware,3,2.44,10,7.3,3.1,True,1,0,0.25,4,12.9,31.9,Summer,Tuesday,True
2025-06-24,Dinner,117,True,0.738,247,Plates,11,2.05,24,22.5,25.2,True,9,0,1.094,4,62.3,103.6,Summer,Tuesday,True
2025-06-24,Dinner,117,True,0.738,162,Glassware,9,2.23,20,20.1,13.5,True,6,1,0.938,4,46.4,99.6,Summer,Tuesday,True
2025-06-24,Dinner,117,True,0.738,336,Cutlery,8,2.4,45,19.2,17.4,True,8,0,0.93,4,60.8,77.0,Summer,Tuesday,True
2025-06-24,Dinner,117,True,0.738,32,Cookware,4,2.41,10,9.6,9.9,True,2,0,0.4,4,18.2,37.1,Summer,Tuesday,True
2025-06-25,Breakfast,98,False,0.807,205,Plates,9,2.06,24,18.6,3.8,True,4,0,0.726,3,51.1,95.9,Summer,Wednesday,False
2025-06-25,Breakfast,98,False,0.807,140,Glassware,7,1.87,20,13.1,8.4,True,2,0,0.54,3,36.6,67.6,Summer,Wednesday,False
2025-06-25,Breakfast,98,False,0.807,272,Cutlery,7,2.0,45,14.0,0.0,True,3,2,0.499,3,48.4,71.3,Summer,Wednesday,False
2025-06-25,Breakfast,98,False,0.807,20,Cookware,2,2.34,10,4.7,4.9,True,2,0,0.25,3,9.5,19.0,Summer,Wednesday,False
2025-06-25,Lunch,53,False,0.807,110,Plates,5,2.13,24,10.7,0.0,False,0,0,0.402,3,27.4,42.3,Summer,Wednesday,False
2025-06-25,Lunch,53,False,0.807,76,Glassware,4,2.04,20,8.2,6.9,True,1,0,0.32,3,21.3,46.1,Summer,Wednesday,False
2025-06-25,Lunch,53,False,0.807,146,Cutlery,4,2.06,45,8.2,3.0,True,5,0,0.275,3,28.4,42.2,Summer,Wednesday,False
2025-06-25,Lunch,53,False,0.807,8,Cookware,1,2.53,10,2.5,0.8,False,0,0,0.25,3,4.4,9.7,Summer,Wednesday,False
2025-06-25,Dinner,89,False,0.807,194,Plates,9,1.85,24,16.7,4.3,True,4,0,0.777,3,53.7,82.4,Summer,Wednesday,True
